Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;55;62;65;80;83;90
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;33;0;13,90;14,80;BJÖR;0,25;3;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;33;0;13,90;14,80;MÖRT;0,65;3;4;;;;;;;;;;;;;1;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;50;0;13,90;14,80;ABBO;0,56;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;14,40;15,70;ABBO;0,52;3;16;;;;;;;7;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;14,40;15,70;GERS;0,09;3;4;;;;;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;14,40;15,70;MÖRT;0,13;3;4;;;;;;1;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;14,40;15,70;STRÖ;0,57;3;12;;;;;;;;;;;4;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;14,40;15,70;ABBO;2,45;3;34;;;;;;;;;2;11;6;7;5;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;14,40;15,70;GÖS;0,23;3;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;14,40;15,70;MÖRT;0,71;3;9;;;;;;;;;;1;1;4;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;14,40;15,70;STRÖ;0,26;3;4;;;;;;;;;1;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;14,40;15,70;ABBO;2,30;3;23;;;;;;;;;;;;2;7;7;4;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;14,40;15,70;GÖS;0,24;3;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;14,40;15,70;MÖRT;1,55;3;11;;;;;;;;;;;;2;;5;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;33;0;14,40;15,70;ABBO;2,99;3;14;;;;;;;;;;;;;;;;;;3;4;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;50;0;14,40;15,70;ABBO;0,67;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;15,60;16,00;ABBO;2,10;3;62;;;;;;6;25;16;6;4;3;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;15,60;16,00;BJÖR;0,05;3;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;15,60;16,00;GERS;0,02;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;15,60;16,00;MÖRT;0,31;3;11;;;;;;;7;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;15,60;16,00;STRÖ;0,24;3;6;;;;;;;;;;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;15,60;16,00;ABBO;4,11;3;50;;;;;;1;1;;3;12;10;5;8;3;;3;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;15,60;16,00;BJÖR;0,04;3;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;15,60;16,00;GERS;0,04;3;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;15,60;16,00;MÖRT;0,93;3;16;;;;;;;;;1;5;6;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;25;0;15,60;16,00;ABBO;8,44;3;65;;;;;;;;;;1;2;6;11;10;6;11;4;6;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;25;0;15,60;16,00;GÖS;1,21;3;5;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;25;0;15,60;16,00;MÖRT;0,95;3;10;;;;;;;;;;;1;1;2;2;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;33;0;15,60;16,00;ABBO;5,72;3;27;;;;;;;;;;;;;;;;1;5;7;5;4;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;33;0;15,60;16,00;BJÖR;0,10;3;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;50;0;15,60;16,00;ABBO;1,59;3;3;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,80;15,90;ABBO;0,45;3;15;;;;;;1;4;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,80;15,90;BJÖR;0,06;3;2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,80;15,90;GERS;0,05;3;2;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,80;15,90;MÖRT;0,36;3;7;;;;;;;1;2;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,80;15,90;STRÖ;0,27;3;5;;;;;;;;;;;2;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;22;0;15,80;15,90;ABBO;1,62;3;22;;;;;;1;;1;;5;5;3;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;22;0;15,80;15,90;GÖS;0,25;3;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;22;0;15,80;15,90;MÖRT;1,50;3;25;;;;;;;;;1;6;9;5;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;22;0;15,80;15,90;STRÖ;0,09;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;25;0;15,80;15,90;ABBO;5,01;3;38;;;;;;;;;;;1;1;7;9;6;4;4;1;2;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;25;0;15,80;15,90;GERS;0,01;3;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;25;0;15,80;15,90;GÖS;0,29;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;25;0;15,80;15,90;MÖRT;0,51;3;6;;;;;;;;;;;2;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;33;0;15,80;15,90;ABBO;6,73;3;30;;;;;;;;;;;;;1;;;;2;5;7;7;3;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;33;0;15,80;15,90;BJÖR;0,38;3;3;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;50;0;15,80;15,90;ABBO;0,53;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;50;0;15,80;15,90;BRAX;0,54;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;17;0;15,90;16,00;ABBO;0,25;3;8;;;;;;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;17;0;15,90;16,00;BJÖR;0,04;3;2;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;17;0;15,90;16,00;GERS;0,08;3;4;;;;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;17;0;15,90;16,00;MÖRT;0,25;3;9;;;;;;2;2;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;17;0;15,90;16,00;STRÖ;0,64;3;16;;;;;;;;;;1;8;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;22;0;15,90;16,00;ABBO;1,12;3;16;;;;;;;;;;2;7;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;22;0;15,90;16,00;MÖRT;0,17;3;3;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;22;0;15,90;16,00;STRÖ;0,37;3;5;;;;;;;;;;;;1;1;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;25;0;15,90;16,00;ABBO;1,82;3;16;;;;;;;;;;;;2;5;2;2;2;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;25;0;15,90;16,00;BJÖR;0,17;3;2;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;25;0;15,90;16,00;GÖS;0,77;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;25;0;15,90;16,00;MÖRT;0,32;3;4;;;;;;;;;;;;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;33;0;15,90;16,00;ABBO;3,78;3;15;;;;;;;;;;;;;;;;;;4;4;1;1;3;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;33;0;15,90;16,00;GÖS;0,29;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;33;0;15,90;16,00;MÖRT;0,17;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;4;;16,80;15,80;150;7;224;6;;;;;;;2;2;0;20;755;755;1;1;50;0;15,90;16,00;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;17;0;16,20;15,80;ABBO;0,67;3;17;;;;;;3;10;1;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;17;0;16,20;15,80;GÖS;0,40;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;17;0;16,20;15,80;MÖRT;0,13;3;4;;;;;;;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;17;0;16,20;15,80;STRÖ;0,52;3;11;;;;;;;;;;;1;5;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;22;0;16,20;15,80;ABBO;1,96;3;27;;;;;;;;;;5;11;5;1;4;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;22;0;16,20;15,80;GÖS;0,08;3;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;22;0;16,20;15,80;MÖRT;0,49;3;8;;;;;;;;;;;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;22;0;16,20;15,80;STRÖ;0,21;3;2;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;25;0;16,20;15,80;ABBO;1,71;3;18;;;1;;;;;;;;;2;7;3;2;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;25;0;16,20;15,80;BJÖR;0,08;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;25;0;16,20;15,80;GÖS;0,67;3;3;;;;;;;;;;;;;;;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;25;0;16,20;15,80;MÖRT;0,41;3;5;;;;;;;;;;;1;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;2001;32;5;;15,90;15,30;201;6;219;8;;;;;;;2;2;0;20;758;758;1;1;25;0;16,20;15,80;SIK;0,25;3;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
