Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;1;2;3;4;5;6;7;8;9;10;11;12;13;14
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;ABBO;;1;85;;;52;23;9;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;31;5;;;;60;2;20;3;;;;;;;2;2;0;42;765;765;1;1;2;0;17,60;19,50;MÖRT;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;1;0;18,30;17,90;ABBO;;1;13;;;9;1;2;;1;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;1;0;18,30;17,90;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;1;0;18,30;17,90;MÖRT;;1;24;;;13;11;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;2;0;18,20;17,30;ABBO;;1;95;;;62;31;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;2;;;;130;6;150;3;;;;;;;2;2;0;522;764;760;1;1;2;0;18,20;17,30;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;1;0;17,80;18,20;ABBO;;1;19;;;13;4;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;1;0;17,80;18,20;MÖRT;;1;6;;;6;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;1;0;17,80;18,20;STRÖ;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;2;0;16,70;16,60;ABBO;;1;83;;;43;31;7;2;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;32;5;;;;190;3;320;4;;;;;;;2;2;0;277;768;765;1;1;2;0;16,70;16,60;MÖRT;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;1;0;17,40;19,60;ABBO;;1;5;;;2;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;1;0;17,40;19,60;MÖRT;;1;8;;;6;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;1;0;17,40;19,60;STRÖ;;1;15;;;;13;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;2;0;17,40;18,80;ABBO;;1;35;;;21;8;4;2;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;2;0;17,40;18,80;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;2;0;17,40;18,80;MÖRT;;1;18;;;12;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;2;;;;340;8;0;0;0;0;;;;;2;2;0;278;760;759;1;1;2;0;17,40;18,80;STRÖ;;1;13;;;;11;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;5;;;;260;4;320;8;;;;;;;2;2;0;35;761;763;1;1;1;0;19,20;18,00;ABBO;;1;5;;;2;1;1;;1;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;5;;;;260;4;320;8;;;;;;;2;2;0;35;761;763;1;1;1;0;19,20;18,00;STRÖ;;1;16;;;;16;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;5;;;;260;4;320;8;;;;;;;2;2;0;35;761;763;1;1;2;0;19,20;17,80;ABBO;;1;20;;;13;5;1;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;5;;;;260;4;320;8;;;;;;;2;2;0;35;761;763;1;1;2;0;19,20;17,80;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1984;33;5;;;;260;4;320;8;;;;;;;2;2;0;35;761;763;1;1;2;0;19,20;17,80;STRÖ;;1;10;;;;10;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;45;751;749;1;1;1;0;13,20;10,80;ABBO;;1;89;;;11;34;33;9;2;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;45;751;749;1;1;1;0;13,20;10,80;MÖRT;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;45;751;749;1;1;2;0;9,90;10,30;ABBO;;1;143;;;56;55;26;4;1;1;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;45;751;749;1;1;2;0;9,90;10,30;MÖRT;;1;5;;;;3;1;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;45;751;749;1;1;2;0;9,90;10,30;STRÖ;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;11,00;11,70;ABBO;;1;17;;;10;7;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;11,00;11,70;MÖRT;;1;21;;;;13;6;2;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;11,00;11,70;NORS;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;11,00;11,70;STRÖ;;1;17;;;;15;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;9,80;11,50;ABBO;;1;125;;;48;32;43;2;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;9,80;11,50;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;9,80;11,50;MÖRT;;1;17;;;3;6;7;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;9,80;11,50;STRÖ;;1;6;;;;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;1;0;12,30;11,80;ABBO;;1;7;;;2;3;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;1;0;12,30;11,80;BRAX;;1;1;;;;;;;1;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;1;0;12,30;11,80;MÖRT;;1;3;;;;2;;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;1;0;12,30;11,80;STRÖ;;1;22;;;;19;3;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;2;0;12,30;11,90;ABBO;;1;87;;;49;30;8;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;2;0;12,30;11,90;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;2;0;12,30;11,90;MÖRT;;1;19;;;2;9;4;4;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;48;757;762;1;1;2;0;12,30;11,90;STRÖ;;1;8;;;;7;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;12,70;12,60;ABBO;;1;5;;;2;2;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;12,70;12,60;MÖRT;;1;5;;;1;3;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;12,70;12,60;STRÖ;;1;27;;;;25;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,30;11,90;ABBO;;1;41;;;18;22;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,30;11,90;GÖS;;1;1;;;;;;;;;1;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,30;11,90;MÖRT;;1;2;;;1;;;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,30;11,90;SIK;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;10,30;11,90;STRÖ;;1;24;;;;24;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;1;0;13,70;13,90;GÄDD;;1;1;;;;;;;;;;;;1;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;1;0;13,70;13,90;MÖRT;;1;10;;;1;8;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;1;0;13,70;13,90;SIK;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;1;0;13,70;13,90;STRÖ;;1;3;;;1;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;2;0;13,70;13,90;ABBO;;1;18;;;12;4;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;2;0;13,70;13,90;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;2;0;13,70;13,90;MÖRT;;1;11;;;;9;1;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;52;761;762;1;1;2;0;13,70;13,90;STRÖ;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,10;14,10;ABBO;;1;5;;;;3;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,10;14,10;BRAX;;1;1;;;;;;;;1;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,10;14,10;MÖRT;;1;9;;;;8;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;1;0;15,10;14,10;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,10;ABBO;;1;63;;;24;26;11;2;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,10;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,10;MÖRT;;1;10;;;;9;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,10;STRÖ;;1;2;;;;;1;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;42;765;764;1;1;1;0;15,00;15,50;ABBO;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;42;765;764;1;1;1;0;15,00;15,50;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;42;765;764;1;1;2;0;14,80;15,20;ABBO;;1;43;;;19;14;9;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;42;765;764;1;1;2;0;14,80;15,20;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;42;765;764;1;1;2;0;14,80;15,20;MÖRT;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;42;765;764;1;1;2;0;14,80;15,20;STRÖ;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;46;765;765;1;1;1;0;14,80;15,70;STRÖ;;1;9;;;;8;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;46;765;765;1;1;2;0;14,40;15,70;ABBO;;1;40;;;31;6;3;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;46;765;765;1;1;2;0;14,40;15,70;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;46;765;765;1;1;2;0;14,40;15,70;MÖRT;;1;6;;;;5;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;46;765;765;1;1;2;0;14,40;15,70;STRÖ;;1;8;;;;8;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;1;0;14,80;14,70;ABBO;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;1;0;14,80;14,70;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;1;0;14,80;14,70;MÖRT;;1;5;;;2;3;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;1;0;14,80;14,70;STRÖ;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;2;0;14,80;14,60;ABBO;;1;17;;;8;7;1;1;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;2;0;14,80;14,60;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;2;0;14,80;14,60;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;2;0;14,80;14,60;MÖRT;;1;16;;;3;11;2;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;41;765;765;1;1;2;0;14,80;14,60;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,30;14,00;MÖRT;;1;12;;;6;6;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;ABBO;;1;39;;;19;14;4;1;1;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;MÖRT;;1;34;;;8;23;3;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,30;14,00;STRÖ;;1;9;;;;9;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;14,70;14,40;ABBO;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;14,70;14,40;GÄDD;;1;1;;;;;;;;;;;;;;1;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;14,70;14,40;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;14,70;14,40;SIK;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;2;Väst Biotestsjön;37;tom 1987 (stn 23);60 26,59;18 09,15;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;14,70;14,40;STRÖ;;1;8;;;;8;;;;;;;;;;;
