Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;6;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;56;59;61;64;71
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;16,10;15,30;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;16,10;15,30;MÖRT;;2;4;;;;;3;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;16,10;15,30;ABBO;;2;30;;;;;10;7;10;3;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;16,10;15,30;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;16,10;15,30;MÖRT;;2;4;;;;;3;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;16,10;15,30;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,60;ABBO;;2;10;;;;2;3;3;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,60;BJÖR;;2;4;;;;;1;2;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,60;MÖRT;;2;8;;;;2;5;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,60;STRÖ;;2;3;;;;;;1;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,60;ABBO;;2;29;;;;1;16;5;2;3;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,60;GÄDD;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,60;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,60;MÖRT;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,20;15,50;MÖRT;;2;3;;;;;2;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,20;15,50;STRÖ;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;15,50;ABBO;;2;14;;;;;6;1;6;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;15,50;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;15,50;MÖRT;;2;3;;;;;1;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,20;15,50;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,50;15,60;BJÖR;;2;2;;;;;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,50;15,60;MÖRT;;2;4;;;;;1;2;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,50;15,60;STRÖ;;2;3;;;;;;;2;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,50;15,60;ABBO;;2;9;;;;;1;4;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,50;15,60;BJÖR;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,50;15,60;BRAX;;2;1;;;;;;;;;;;;;;;1;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,50;15,60;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,50;15,60;VIMM;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,60;16,00;ABBO;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,60;16,00;MÖRT;;2;11;;;;1;7;1;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,60;16,00;STRÖ;;2;6;;;;;;;6;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,60;16,00;ABBO;;2;10;;;;;1;2;3;2;1;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,60;16,00;BJÖR;;2;4;;;;;4;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,60;16,00;GERS;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,60;16,00;MÖRT;;2;4;;;;;3;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,10;19,00;ABBO;;2;11;;;;2;5;3;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,10;19,00;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,10;19,00;MÖRT;;2;14;;;;;6;1;6;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,10;19,00;STRÖ;;2;2;;;;;;1;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;18,90;17,00;ABBO;;2;89;;;;8;46;16;13;3;2;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;18,90;17,00;BJÖR;;2;3;;;;;1;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;18,90;17,00;GERS;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;18,90;17,00;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,60;18,60;ABBO;;2;30;;;;;28;;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,60;18,60;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,60;18,60;STRÖ;;2;2;;;;;;;;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;2;0;16,90;18,20;ABBO;;2;54;;;;1;32;11;3;6;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;2;0;16,90;18,20;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;2;0;16,90;18,20;MÖRT;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;18,60;18,50;ABBO;;2;3;;;;;;;;;3;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;18,60;18,50;BJÖR;;2;2;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;18,60;18,50;MÖRT;;2;4;;;;;;1;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;18,60;18,50;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;18,20;18,30;ABBO;;2;16;;;;;9;5;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;18,20;18,30;BJÖR;;2;3;;;;;1;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;18,20;18,30;GERS;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;18,20;18,30;MÖRT;;2;5;;;;;2;1;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;18,20;18,30;STRÖ;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,20;17,60;ABBO;;2;22;;;;;20;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,20;17,60;GÖS;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,20;17,60;MÖRT;;2;9;;;;;5;4;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,20;17,60;STRÖ;;2;3;;;;;;2;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;17,30;17,50;ABBO;;2;67;;;;;37;9;16;3;1;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;17,80;18,00;ABBO;;2;23;;;;;18;3;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;17,80;18,00;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;17,80;18,00;MÖRT;;2;4;;;;;1;1;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;17,80;18,00;STRÖ;;2;6;;;;;;;4;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,70;16,20;ABBO;;2;40;;;;;11;14;12;;1;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,70;16,20;GERS;;2;3;;;;3;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,70;16,20;MÖRT;;2;2;;;;;1;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,70;16,20;STRÖ;;2;3;;;;;;1;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;1;0;18,20;17,60;ABBO;;2;6;;;;;4;1;;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;1;0;18,20;17,60;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;1;0;18,20;17,60;MÖRT;;2;4;;;;;3;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;1;0;18,20;17,60;STRÖ;;2;12;;;;;;;10;;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;2;0;16,60;16,20;ABBO;;2;36;;;;;21;5;8;1;;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;2;0;16,60;16,20;GERS;;2;2;;;;1;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;2;0;16,60;16,20;STRÖ;;2;5;;;;;;;5;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;16,80;16,20;ABBO;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;16,80;16,20;MÖRT;;2;14;;;;;2;4;7;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;16,80;16,20;STRÖ;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,10;16,20;ABBO;;2;41;;;;;20;8;10;;1;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,10;16,20;GÄDD;;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,10;16,20;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,10;16,20;MÖRT;;2;16;;;;;1;2;10;2;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;1;0;17,90;17,10;MÖRT;;2;8;;;;;3;2;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;1;0;17,90;17,10;STRÖ;;2;4;;;;;;2;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,00;17,00;ABBO;;2;39;;;;3;13;10;9;1;;2;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,00;17,00;GÄDD;;2;1;;;;;;;;;;;;;;;1;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,00;17,00;GERS;;2;5;;;;2;1;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,00;17,00;MÖRT;;2;12;;;;;3;4;4;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;17,10;15,80;ABBO;;2;24;;;;;4;6;13;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;17,10;15,80;BJÖR;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;17,10;15,80;MÖRT;;2;6;;;;;;;3;2;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,60;15,70;ABBO;;2;121;;;;1;22;36;40;14;5;2;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;36;Sörasken;60 27,24;18 08,39;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,60;15,70;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
