Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;54;56;59;61;66;69;71;76;81;101
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1993;32;3;16;16,20;16,20;150;7;180;4;;;;;;;2;2;0;31;751;752;1;1;0;0;16,30;16,00;BJÖR;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1993;32;3;16;16,20;16,20;150;7;180;4;;;;;;;2;2;0;31;751;752;1;1;0;0;16,30;16,00;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1993;32;3;16;16,20;16,20;150;7;180;4;;;;;;;2;2;0;31;751;752;1;1;0;0;16,30;16,00;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1993;32;3;16;16,20;16,20;150;7;180;4;;;;;;;2;2;0;31;751;752;1;1;0;0;16,30;16,00;MÖRT;;2;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1993;32;3;16;16,20;16,20;150;7;180;4;;;;;;;2;2;0;31;751;752;1;1;0;0;16,30;16,00;STRÖ;;2;22;;;;3;17;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;2;-18;23,20;22,80;80;3;340;5;;;;;;;2;2;0;30;766;765;1;1;0;0;19,70;23,30;ABBO;;2;113;;11;31;51;18;;1;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;2;-18;23,20;22,80;80;3;340;5;;;;;;;2;2;0;30;766;765;1;1;0;0;19,70;23,30;BJÖR;;2;17;;6;6;2;1;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;2;-18;23,20;22,80;80;3;340;5;;;;;;;2;2;0;30;766;765;1;1;0;0;19,70;23,30;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;2;-18;23,20;22,80;80;3;340;5;;;;;;;2;2;0;30;766;765;1;1;0;0;19,70;23,30;GÖS;;2;5;;;;;1;;2;2;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;2;-18;23,20;22,80;80;3;340;5;;;;;;;2;2;0;30;766;765;1;1;0;0;19,70;23,30;MÖRT;;2;21;;;8;6;7;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;2;-18;23,20;22,80;80;3;340;5;;;;;;;2;2;0;30;766;765;1;1;0;0;19,70;23,30;VIMM;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;3;-18;22,10;23,50;20;4;130;2;;;;;;;2;2;0;31;765;765;1;1;0;0;23,30;22,70;ABBO;;2;122;;6;49;45;15;2;2;2;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;3;-18;22,10;23,50;20;4;130;2;;;;;;;2;2;0;31;765;765;1;1;0;0;23,30;22,70;BJÖR;;2;7;;;;3;1;2;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;3;-18;22,10;23,50;20;4;130;2;;;;;;;2;2;0;31;765;765;1;1;0;0;23,30;22,70;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;3;-18;22,10;23,50;20;4;130;2;;;;;;;2;2;0;31;765;765;1;1;0;0;23,30;22,70;GÖS;;2;3;;;;;;;1;1;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;3;-18;22,10;23,50;20;4;130;2;;;;;;;2;2;0;31;765;765;1;1;0;0;23,30;22,70;MÖRT;;2;15;;1;2;4;6;;1;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;4;-18;22,70;22,10;130;2;250;2;;;;;;;2;2;0;31;765;767;1;1;0;0;22,10;21,90;ABBO;;2;116;;4;69;26;12;1;1;2;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;4;-18;22,70;22,10;130;2;250;2;;;;;;;2;2;0;31;765;767;1;1;0;0;22,10;21,90;BJÖR;;2;4;;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;4;-18;22,70;22,10;130;2;250;2;;;;;;;2;2;0;31;765;767;1;1;0;0;22,10;21,90;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;4;-18;22,70;22,10;130;2;250;2;;;;;;;2;2;0;31;765;767;1;1;0;0;22,10;21,90;GÖS;;2;5;;;;;1;1;3;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;4;-18;22,70;22,10;130;2;250;2;;;;;;;2;2;0;31;765;767;1;1;0;0;22,10;21,90;MÖRT;;2;14;;;3;6;4;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;5;-16;23,70;21,90;20;5;220;3;;;;;;;2;2;0;34;767;765;1;1;0;0;22,70;22,30;ABBO;;2;75;;3;31;30;8;1;;2;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;5;-16;23,70;21,90;20;5;220;3;;;;;;;2;2;0;34;767;765;1;1;0;0;22,70;22,30;BJÖR;;2;8;;3;2;2;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;5;-16;23,70;21,90;20;5;220;3;;;;;;;2;2;0;34;767;765;1;1;0;0;22,70;22,30;GÖS;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;31;5;-16;23,70;21,90;20;5;220;3;;;;;;;2;2;0;34;767;765;1;1;0;0;22,70;22,30;MÖRT;;2;7;;;2;3;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;2;-12;20,20;20,60;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;19,80;20,30;ABBO;;2;32;;3;17;7;5;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;2;-12;20,20;20,60;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;19,80;20,30;BJÖR;;2;15;;8;6;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;2;-12;20,20;20,60;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;19,80;20,30;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;2;-12;20,20;20,60;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;19,80;20,30;GÖS;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;2;-12;20,20;20,60;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;19,80;20,30;MÖRT;;2;39;;;17;13;9;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;3;-12;20,10;20,30;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;19,70;20,30;ABBO;;2;12;;;3;2;5;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;3;-12;20,10;20,30;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;19,70;20,30;BJÖR;;2;15;;6;4;2;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;3;-12;20,10;20,30;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;19,70;20,30;MÖRT;;2;27;;;12;8;7;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1994;32;3;-12;20,10;20,30;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;19,70;20,30;VIMM;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;2;-10;19,90;20,30;350;5;350;3;;;;;;;3;3;0;39;770;770;1;1;;0;19,90;21,10;ABBO;;2;173;;11;53;70;29;3;3;2;2;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;2;-10;19,90;20,30;350;5;350;3;;;;;;;3;3;0;39;770;770;1;1;;0;19,90;21,10;BJÖR;;2;18;;3;7;5;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;2;-10;19,90;20,30;350;5;350;3;;;;;;;3;3;0;39;770;770;1;1;;0;19,90;21,10;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;2;-10;19,90;20,30;350;5;350;3;;;;;;;3;3;0;39;770;770;1;1;;0;19,90;21,10;MÖRT;;2;27;;3;16;7;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;2;-10;19,90;20,30;350;5;350;3;;;;;;;3;3;0;39;770;770;1;1;;0;19,90;21,10;STRÖ;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;2;-10;19,90;20,30;350;5;350;3;;;;;;;3;3;0;39;770;770;1;1;;0;19,90;21,10;VIMM;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;3;-10;20,80;21,20;30;3;20;1;;;;;;;3;3;0;34;771;770;1;1;;0;21,20;18,80;ABBO;;2;113;;4;37;41;26;2;2;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;3;-10;20,80;21,20;30;3;20;1;;;;;;;3;3;0;34;771;770;1;1;;0;21,20;18,80;BJÖR;;2;11;;;2;4;3;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;3;-10;20,80;21,20;30;3;20;1;;;;;;;3;3;0;34;771;770;1;1;;0;21,20;18,80;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;3;-10;20,80;21,20;30;3;20;1;;;;;;;3;3;0;34;771;770;1;1;;0;21,20;18,80;GÖS;;2;2;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;3;-10;20,80;21,20;30;3;20;1;;;;;;;3;3;0;34;771;770;1;1;;0;21,20;18,80;MÖRT;;2;17;;;4;2;9;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;3;-10;20,80;21,20;30;3;20;1;;;;;;;3;3;0;34;771;770;1;1;;0;21,20;18,80;STRÖ;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;4;-10;21,20;21,50;90;6;180;4;;;;;;;3;3;0;34;771;769;1;1;;0;18,80;17,80;ABBO;;2;119;;1;34;37;40;2;2;1;2;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;4;-10;21,20;21,50;90;6;180;4;;;;;;;3;3;0;34;771;769;1;1;;0;18,80;17,80;BJÖR;;2;28;;3;10;8;6;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;4;-10;21,20;21,50;90;6;180;4;;;;;;;3;3;0;34;771;769;1;1;;0;18,80;17,80;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;4;-10;21,20;21,50;90;6;180;4;;;;;;;3;3;0;34;771;769;1;1;;0;18,80;17,80;GÖS;;2;6;;;;;;1;1;1;1;2;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;4;-10;21,20;21,50;90;6;180;4;;;;;;;3;3;0;34;771;769;1;1;;0;18,80;17,80;MÖRT;;2;26;;;15;3;5;2;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;31;4;-10;21,20;21,50;90;6;180;4;;;;;;;3;3;0;34;771;769;1;1;;0;18,80;17,80;STRÖ;;2;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;4;0;17,20;19,20;80;4;350;8;;;;;;;3;3;0;23;763;766;1;1;;0;17,50;17,70;ABBO;;2;36;;;11;13;4;4;1;3;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;4;0;17,20;19,20;80;4;350;8;;;;;;;3;3;0;23;763;766;1;1;;0;17,50;17,70;BJÖR;;2;14;;4;7;3;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;4;0;17,20;19,20;80;4;350;8;;;;;;;3;3;0;23;763;766;1;1;;0;17,50;17,70;BRAX;;2;2;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;4;0;17,20;19,20;80;4;350;8;;;;;;;3;3;0;23;763;766;1;1;;0;17,50;17,70;MÖRT;;2;70;;;35;15;18;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;4;0;17,20;19,20;80;4;350;8;;;;;;;3;3;0;23;763;766;1;1;;0;17,50;17,70;SARV;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;4;0;17,20;19,20;80;4;350;8;;;;;;;3;3;0;23;763;766;1;1;;0;17,50;17,70;STRÖ;;2;7;;;;;4;;3;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;5;2;19,20;17,70;10;7;350;8;;;;;;;3;3;0;28;766;768;1;1;;0;17,70;18,10;ABBO;;2;27;;;6;13;6;1;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;5;2;19,20;17,70;10;7;350;8;;;;;;;3;3;0;28;766;768;1;1;;0;17,70;18,10;BJÖR;;2;11;;1;5;5;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;5;2;19,20;17,70;10;7;350;8;;;;;;;3;3;0;28;766;768;1;1;;0;17,70;18,10;GÖS;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;5;2;19,20;17,70;10;7;350;8;;;;;;;3;3;0;28;766;768;1;1;;0;17,70;18,10;MÖRT;;2;27;;;9;5;11;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;32;5;2;19,20;17,70;10;7;350;8;;;;;;;3;3;0;28;766;768;1;1;;0;17,70;18,10;STRÖ;;2;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;33;2;-7;18,90;19,00;135;8;90;7;;;;;;;3;3;0;31;763;760;1;1;;0;19,10;18,90;ABBO;;2;12;;;2;4;5;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;33;2;-7;18,90;19,00;135;8;90;7;;;;;;;3;3;0;31;763;760;1;1;;0;19,10;18,90;BJÖR;;2;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;33;2;-7;18,90;19,00;135;8;90;7;;;;;;;3;3;0;31;763;760;1;1;;0;19,10;18,90;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1995;33;2;-7;18,90;19,00;135;8;90;7;;;;;;;3;3;0;31;763;760;1;1;;0;19,10;18,90;MÖRT;;2;7;;;2;5;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;3;-3;19,70;19,70;20;2;93;3;;;;;;;3;3;0;31;770;773;1;1;;0;18,40;18,20;ABBO;;2;85;;;51;18;14;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;3;-3;19,70;19,70;20;2;93;3;;;;;;;3;3;0;31;770;773;1;1;;0;18,40;18,20;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;3;-3;19,70;19,70;20;2;93;3;;;;;;;3;3;0;31;770;773;1;1;;0;18,40;18,20;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;3;-3;19,70;19,70;20;2;93;3;;;;;;;3;3;0;31;770;773;1;1;;0;18,40;18,20;GÖS;;2;2;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;3;-3;19,70;19,70;20;2;93;3;;;;;;;3;3;0;31;770;773;1;1;;0;18,40;18,20;MÖRT;;2;27;;;10;7;9;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;3;-3;19,70;19,70;20;2;93;3;;;;;;;3;3;0;31;770;773;1;1;;0;18,40;18,20;STRÖ;;2;2;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;4;-3;20,50;20,60;114;5;113;6;;;;;;;3;3;0;31;773;773;1;1;;0;19,60;19,50;ABBO;;2;89;;2;65;11;4;3;;1;1;1;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;4;-3;20,50;20,60;114;5;113;6;;;;;;;3;3;0;31;773;773;1;1;;0;19,60;19,50;BJÖR;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;4;-3;20,50;20,60;114;5;113;6;;;;;;;3;3;0;31;773;773;1;1;;0;19,60;19,50;MÖRT;;2;11;;;6;3;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;4;-3;20,50;20,60;114;5;113;6;;;;;;;3;3;0;31;773;773;1;1;;0;19,60;19,50;STRÖ;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;5;-8;20,00;18,70;114;7;0;0;;;;;;;3;3;0;34;773;773;1;1;;0;19,10;18,70;ABBO;;2;66;;;39;12;9;2;2;;;;2;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;5;-8;20,00;18,70;114;7;0;0;;;;;;;3;3;0;34;773;773;1;1;;0;19,10;18,70;BJÖR;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;5;-8;20,00;18,70;114;7;0;0;;;;;;;3;3;0;34;773;773;1;1;;0;19,10;18,70;GERS;;2;3;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;5;-8;20,00;18,70;114;7;0;0;;;;;;;3;3;0;34;773;773;1;1;;0;19,10;18,70;MÖRT;;2;8;;;3;2;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;32;5;-8;20,00;18,70;114;7;0;0;;;;;;;3;3;0;34;773;773;1;1;;0;19,10;18,70;STRÖ;;2;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;2;-23;19,20;18,60;111;5;0;0;;;;;;;3;3;0;36;772;769;1;1;;0;17,00;17,40;ABBO;;2;112;;;59;18;17;7;6;4;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;2;-23;19,20;18,60;111;5;0;0;;;;;;;3;3;0;36;772;769;1;1;;0;17,00;17,40;BJÖR;;2;2;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;2;-23;19,20;18,60;111;5;0;0;;;;;;;3;3;0;36;772;769;1;1;;0;17,00;17,40;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;2;-23;19,20;18,60;111;5;0;0;;;;;;;3;3;0;36;772;769;1;1;;0;17,00;17,40;GÖS;;2;2;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;2;-23;19,20;18,60;111;5;0;0;;;;;;;3;3;0;36;772;769;1;1;;0;17,00;17,40;MÖRT;;2;7;;;;1;3;2;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;2;-23;19,20;18,60;111;5;0;0;;;;;;;3;3;0;36;772;769;1;1;;0;17,00;17,40;STRÖ;;2;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;3;-24;19,50;18,60;115;2;115;2;;;;;;;3;3;0;35;769;770;1;1;;0;19,20;16,00;ABBO;;2;137;;;91;18;19;3;3;1;2;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;35;Örnbådan;60 26,24;18 07,72;09;1996;33;3;-24;19,50;18,60;115;2;115;2;;;;;;;3;3;0;35;769;770;1;1;;0;19,20;16,00;BJÖR;;2;3;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;
