"Area","Sektion","Station","year","week","day","Längdgr_std","length_group","netID"
"FM",2,35,1991,32,2,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,2,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,2,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,2,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,3,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,3,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,3,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,3,2,17.6,"FM.1991.35"
"FM",2,35,1991,32,3,2,17.6,"FM.1991.35"
"FM",2,35,1992,31,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,5,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,5,2,17.6,"FM.1992.35"
"FM",2,35,1992,31,5,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,2,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,3,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,4,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,5,2,17.6,"FM.1992.35"
"FM",2,35,1992,32,5,2,17.6,"FM.1992.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,4,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,4,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,4,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,4,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,4,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,4,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,31,5,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,2,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,3,2,17.6,"FM.1993.35"
"FM",2,35,1993,32,3,2,17.6,"FM.1993.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,4,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,31,5,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,2,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,3,2,17.6,"FM.1994.35"
"FM",2,35,1994,32,3,2,17.6,"FM.1994.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,3,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,31,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,4,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,5,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,5,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,5,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,5,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,5,2,17.6,"FM.1995.35"
"FM",2,35,1995,32,5,2,17.6,"FM.1995.35"
"FM",2,35,1995,33,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,33,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,33,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,33,2,2,17.6,"FM.1995.35"
"FM",2,35,1995,33,2,2,17.6,"FM.1995.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,32,5,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,2,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,3,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,4,2,17.6,"FM.1996.35"
"FM",2,35,1996,33,4,2,17.6,"FM.1996.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,4,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,5,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,5,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,5,2,17.6,"FM.1997.35"
"FM",2,35,1997,31,5,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,2,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,3,2,17.6,"FM.1997.35"
"FM",2,35,1997,32,3,2,17.6,"FM.1997.35"
"FM",2,35,1998,32,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,32,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,32,5,2,17.6,"FM.1998.35"
"FM",2,35,1998,32,5,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,2,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,2,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,2,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,2,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,3,2,17.6,"FM.1998.35"
"FM",2,35,1998,33,3,2,17.6,"FM.1998.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,2,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
"FM",2,35,1999,31,3,2,17.6,"FM.1999.35"
