"","area","catch_year","ID2","catch_age","back_calc_age","growth","length","log_length","log_growth","log_length_ct","log_length_ct_sq","birth_year","ID","n","test","area2","areaW","areaC"
"10583","FM",2001,"16FM",5,3,18.2321556793954,12.5,2.52572864430826,2.90318683070659,0.0683645496152741,0.00467371164409927,1996,"200116FM",4,1,"Cold",0,1
"10584","FM",2001,"16FM",5,4,15.4150679827258,15,2.70805020110221,2.73534547149549,0.250686106409229,0.062843523946619,1996,"200116FM",4,1,"Cold",0,1
"10585","FM",2001,"172FM",5,1,68.4636490892037,5.9,1.77495235091167,4.2263029341823,-0.682411743781308,0.465685788050645,1996,"2001172FM",4,1,"Cold",0,1
"10586","FM",2001,"172FM",5,2,14.3100843640673,11.7,2.45958884180371,2.66096448901341,0.00222474711072884,4.94949970669633e-06,1996,"2001172FM",4,1,"Cold",0,1
"10587","FM",2001,"172FM",5,3,13.16778239752,13.5,2.60268968544438,2.57777311870097,0.145325590751402,0.021119527327244,1996,"2001172FM",4,1,"Cold",0,1
"10588","FM",2001,"172FM",5,4,14.4830947878456,15.4,2.73436750941958,2.67298209256328,0.277003414726602,0.0767308917701979,1996,"2001172FM",4,1,"Cold",0,1
"10589","FM",2001,"174FM",7,1,46.4707941671025,7.1,1.96009478404727,3.83882403283901,-0.497269310645712,0.247276767310061,1994,"2001174FM",6,1,"Cold",0,1
"10590","FM",2001,"174FM",7,2,17.7886959726089,11.3,2.42480272571829,2.87856319784487,-0.0325613689746866,0.00106024274950569,1994,"2001174FM",6,1,"Cold",0,1
"10591","FM",2001,"174FM",7,3,21.868920096483,13.5,2.60268968544438,3.08506645516514,0.145325590751402,0.021119527327244,1994,"2001174FM",6,1,"Cold",0,1
"10592","FM",2001,"174FM",7,4,7.45330518625669,16.8,2.82137888640921,2.00865758317025,0.364014791716232,0.132506768588212,1994,"2001174FM",6,1,"Cold",0,1
"10593","FM",2001,"174FM",7,5,14.3837220698985,18.1,2.89591193827178,2.66609715537202,0.438547843578799,0.192324211107614,1994,"2001174FM",6,1,"Cold",0,1
"10594","FM",2001,"174FM",7,6,15.4833973328391,20.9,3.03974915897077,2.73976831002813,0.582385064277783,0.339172363093838,1994,"2001174FM",6,1,"Cold",0,1
"10595","FM",2001,"175FM",6,1,54.4463982914821,7.6,2.02814824729229,3.99721670011094,-0.429215847400696,0.184226243659898,1995,"2001175FM",5,1,"Cold",0,1
"10596","FM",2001,"175FM",6,2,24.2796489215604,13.1,2.57261223020711,3.18963850651346,0.115248135514124,0.0132821327394819,1995,"2001175FM",5,1,"Cold",0,1
"10597","FM",2001,"175FM",6,3,8.60128746600402,16.7,2.81540871942271,2.15191189740404,0.358044624729728,0.128195953297852,1995,"2001175FM",5,1,"Cold",0,1
"10598","FM",2001,"175FM",6,4,10.4261010324409,18.2,2.90142159408275,2.34431237673067,0.444057499389768,0.197187062764294,1995,"2001175FM",5,1,"Cold",0,1
"10599","FM",2001,"175FM",6,5,12.981161152199,20.2,3.00568260440716,2.56349916430102,0.548318509714178,0.300653188095177,1995,"2001175FM",5,1,"Cold",0,1
"10600","FM",2001,"176FM",6,1,30.7025035294912,6.4,1.85629799036563,3.42434419946017,-0.601066104327355,0.361280461771263,1995,"2001176FM",5,1,"Cold",0,1
"10601","FM",2001,"176FM",6,2,51.0825623765991,8.7,2.16332302566054,3.93344319389597,-0.294041069032444,0.0864601502777424,1995,"2001176FM",5,1,"Cold",0,1
"10602","FM",2001,"176FM",6,3,14.1260069996181,14.5,2.67414864942653,2.64801756649971,0.216784554733547,0.0469955431710223,1995,"2001176FM",5,1,"Cold",0,1
"10603","FM",2001,"176FM",6,4,9.14923404246659,16.7,2.81540871942271,2.21367016457761,0.358044624729728,0.128195953297852,1995,"2001176FM",5,1,"Cold",0,1
"10604","FM",2001,"176FM",6,5,9.38187552176548,18.3,2.90690105984738,2.2387796920465,0.449536965154394,0.202083483040223,1995,"2001176FM",5,1,"Cold",0,1
"10605","FM",2001,"177FM",5,1,59.4707107746693,8,2.07944154167984,4.08548393546597,-0.377922553013146,0.142825456075974,1996,"2001177FM",4,1,"Cold",0,1
"10606","FM",2001,"177FM",5,2,14.7230236982685,14.5,2.67414864942653,2.68941250649065,0.216784554733547,0.0469955431710223,1996,"2001177FM",4,1,"Cold",0,1
"10607","FM",2001,"177FM",5,3,10.1782694309942,16.8,2.82137888640921,2.32025499971588,0.364014791716232,0.132506768588212,1996,"2001177FM",4,1,"Cold",0,1
"10608","FM",2001,"177FM",5,4,11.6587578251609,18.6,2.92316158071916,2.45605764224224,0.465797486026174,0.216967297988304,1996,"2001177FM",4,1,"Cold",0,1
"10609","FM",2001,"178FM",5,1,74.1937344729377,6,1.79175946922805,4.30667970554246,-0.665604625464927,0.443029517440305,1996,"2001178FM",4,1,"Cold",0,1
"10610","FM",2001,"178FM",5,2,23.2622295268754,12.6,2.53369681395743,3.14683099489918,0.0763327192644505,0.00582668403030541,1996,"2001178FM",4,1,"Cold",0,1
"10611","FM",2001,"178FM",5,3,15.684247149297,15.9,2.76631910922619,2.75265684235853,0.308955014533205,0.0954532010052126,1996,"2001178FM",4,1,"Cold",0,1
"10612","FM",2001,"178FM",5,4,17.6930708159078,18.6,2.92316158071916,2.8731730836045,0.465797486026174,0.216967297988304,1996,"2001178FM",4,1,"Cold",0,1
"10613","FM",2001,"179FM",5,1,56.1377902928822,8.1,2.09186406167839,4.02780920950504,-0.365500033014588,0.133590274133665,1996,"2001179FM",4,1,"Cold",0,1
"10614","FM",2001,"179FM",5,2,16.2166754815495,14.2,2.65324196460721,2.7860400635331,0.195877869914233,0.0383681399221373,1996,"2001179FM",4,1,"Cold",0,1
"10615","FM",2001,"179FM",5,3,20.5016166721653,16.7,2.81540871942271,3.02050374509176,0.358044624729728,0.128195953297852,1996,"2001179FM",4,1,"Cold",0,1
"10616","FM",2001,"179FM",5,4,9.30904230660117,20.5,3.02042488614436,2.23098621882283,0.563060791451381,0.317037454869856,1996,"2001179FM",4,1,"Cold",0,1
"10617","FM",2001,"180FM",6,1,59.7837000755621,6.6,1.88706964903238,4.09073304981429,-0.570294445660602,0.325235754751333,1995,"2001180FM",5,1,"Cold",0,1
"10618","FM",2001,"180FM",6,2,31.2374685042153,12,2.484906649788,3.44161828789214,0.0275425550950188,0.000758592341162146,1995,"2001180FM",5,1,"Cold",0,1
"10619","FM",2001,"180FM",6,3,8.19171224678867,16.4,2.79728133483015,2.10312294155579,0.339917240137171,0.115543730142471,1995,"2001180FM",5,1,"Cold",0,1
"10620","FM",2001,"180FM",6,4,13.6336443552131,17.8,2.87919845729804,2.61254058746124,0.421834362605058,0.177944229474416,1995,"2001180FM",5,1,"Cold",0,1
"10621","FM",2001,"180FM",6,5,9.35260580108235,20.4,3.01553490085017,2.2356549997752,0.558170806157189,0.311554648846166,1995,"2001180FM",5,1,"Cold",0,1
"10622","FM",2001,"181FM",5,1,37.2675285285174,6.2,1.82454929205105,3.61812239866876,-0.632814802641936,0.400454574442752,1996,"2001181FM",4,1,"Cold",0,1
"10623","FM",2001,"181FM",5,2,35.2220593589352,9,2.19722457733622,3.56167257265156,-0.260139517356762,0.0676725684906091,1996,"2001181FM",4,1,"Cold",0,1
"10624","FM",2001,"181FM",5,3,25.9957524436926,12.8,2.54944517092557,3.25793315712527,0.0920810762325899,0.00847892460015203,1996,"2001181FM",4,1,"Cold",0,1
"10625","FM",2001,"181FM",5,4,21.1022190781865,16.6,2.8094026953625,3.04937820453439,0.352038600669516,0.123931176361351,1996,"2001181FM",4,1,"Cold",0,1
"10626","FM",2001,"182FM",5,1,76.3105769166855,6.9,1.93152141160321,4.33481155144444,-0.525842683089768,0.276510527359046,1996,"2001182FM",4,1,"Cold",0,1
"10627","FM",2001,"182FM",5,2,10.8733200136466,14.8,2.69462718077007,2.38631208353749,0.237263086077088,0.0562937720148235,1996,"2001182FM",4,1,"Cold",0,1
"10628","FM",2001,"182FM",5,3,18.2321556793955,16.5,2.80336038090653,2.90318683070659,0.345996286213553,0.119713430073571,1996,"2001182FM",4,1,"Cold",0,1
"10629","FM",2001,"182FM",5,4,10.5360515657826,19.8,2.98568193770049,2.35480285867565,0.528317843007508,0.279119743240106,1996,"2001182FM",4,1,"Cold",0,1
"10630","FM",2001,"183FM",5,1,65.2655819205209,6.3,1.84054963339749,4.17846482107344,-0.616814461295495,0.380460079663251,1996,"2001183FM",4,1,"Cold",0,1
"10631","FM",2001,"183FM",5,2,22.8089975249535,12.1,2.4932054526027,3.12715508640257,0.0358413579097139,0.00128460293681221,1996,"2001183FM",4,1,"Cold",0,1
"10632","FM",2001,"183FM",5,3,13.5174778368253,15.2,2.72129542785223,2.60398350268143,0.263931333159249,0.0696597486232185,1996,"2001183FM",4,1,"Cold",0,1
"10633","FM",2001,"183FM",5,4,14.9212398186676,17.4,2.85647020622048,2.70278568908911,0.399106111527502,0.159285688258603,1996,"2001183FM",4,1,"Cold",0,1
"10634","FM",2001,"184FM",7,1,46.4707941671025,7.1,1.96009478404727,3.83882403283901,-0.497269310645712,0.247276767310061,1994,"2001184FM",6,1,"Cold",0,1
"10635","FM",2001,"184FM",7,2,18.5267067023712,11.3,2.42480272571829,2.91921329662113,-0.0325613689746866,0.00106024274950569,1994,"2001184FM",6,1,"Cold",0,1
"10636","FM",2001,"184FM",7,3,18.109531507071,13.6,2.61006979274201,2.8964384022659,0.152705698049025,0.02331903021664,1994,"2001184FM",6,1,"Cold",0,1
"10637","FM",2001,"184FM",7,4,7.10357731167517,16.3,2.79116510781272,1.96059850387395,0.333801013119735,0.111423116359762,1994,"2001184FM",6,1,"Cold",0,1
"10638","FM",2001,"184FM",7,5,12.8518850800978,17.5,2.86220088092947,2.5534904994223,0.404836786236487,0.163892823490287,1994,"2001184FM",6,1,"Cold",0,1
"10639","FM",2001,"184FM",7,6,7.73332034031702,19.9,2.99071973173045,2.04553830987132,0.533355637037465,0.28446823555964,1994,"2001184FM",6,1,"Cold",0,1
"10640","FM",2001,"185FM",5,1,53.4082485930258,5.1,1.62924053973028,3.97796520207138,-0.828123554962702,0.685788622284063,1996,"2001185FM",4,1,"Cold",0,1
"10641","FM",2001,"185FM",5,2,31.3215374456946,8.7,2.16332302566054,3.44430595822224,-0.294041069032444,0.0864601502777424,1996,"2001185FM",4,1,"Cold",0,1
"10642","FM",2001,"185FM",5,3,28.3471539915437,11.9,2.47653840011748,3.34452663682918,0.0191743054245022,0.000367653988512093,1996,"2001185FM",4,1,"Cold",0,1
"10643","FM",2001,"185FM",5,4,15.2340724582019,15.8,2.76000994003292,2.72353452828705,0.302645845339939,0.0915945077015265,1996,"2001185FM",4,1,"Cold",0,1
"10644","FM",2001,"189FM",5,1,79.1587253373198,5.8,1.75785791755237,4.37145501824646,-0.699506177140608,0.489308891857868,1996,"2001189FM",4,1,"Cold",0,1
"10645","FM",2001,"189FM",5,2,15.8605030176639,12.8,2.54944517092557,2.7638319318238,0.0920810762325899,0.00847892460015203,1996,"2001189FM",4,1,"Cold",0,1
"10646","FM",2001,"189FM",5,3,11.3328685307003,15,2.70805020110221,2.42770722311001,0.250686106409229,0.062843523946619,1996,"2001189FM",4,1,"Cold",0,1
"10647","FM",2001,"189FM",5,4,6.89928714869512,16.8,2.82137888640921,1.93141809448287,0.364014791716232,0.132506768588212,1996,"2001189FM",4,1,"Cold",0,1
"10648","FM",2001,"192FM",5,1,78.0158557549575,5.5,1.70474809223843,4.35691208494095,-0.752616002454556,0.566430847150677,1996,"2001192FM",4,1,"Cold",0,1
"10649","FM",2001,"192FM",5,2,17.5352887477861,12,2.484906649788,2.86421535039618,0.0275425550950188,0.000758592341162146,1996,"2001192FM",4,1,"Cold",0,1
"10650","FM",2001,"192FM",5,3,21.8938920032178,14.3,2.66025953726586,3.08620769395885,0.20289544257288,0.0411665606168448,1996,"2001192FM",4,1,"Cold",0,1
"10651","FM",2001,"192FM",5,4,22.5388221168033,17.8,2.87919845729804,3.11523924978402,0.421834362605058,0.177944229474416,1996,"2001192FM",4,1,"Cold",0,1
"10652","FM",2001,"193FM",5,1,57.7315365034824,6.4,1.85629799036563,4.055803584057,-0.601066104327355,0.361280461771263,1996,"2001193FM",4,1,"Cold",0,1
"10653","FM",2001,"193FM",5,2,19.1055236762709,11.4,2.43361335540045,2.94997749095351,-0.0237507392925318,0.000564097616941814,1996,"2001193FM",4,1,"Cold",0,1
"10654","FM",2001,"193FM",5,3,14.7920130076622,13.8,2.62466859216316,2.69408737345587,0.167304497470178,0.0279907948737487,1996,"2001193FM",4,1,"Cold",0,1
"10655","FM",2001,"193FM",5,4,12.3323216031999,16,2.77258872223978,2.51222358843831,0.3152246275468,0.0993665658120185,1996,"2001193FM",4,1,"Cold",0,1
"10656","FM",2001,"194FM",7,1,62.8608659422374,5.6,1.7227665977411,4.14092380700215,-0.734597496951878,0.539633482527965,1994,"2001194FM",6,1,"Cold",0,1
"10657","FM",2001,"194FM",7,2,22.1236973043628,10.5,2.35137525716348,3.09664931026171,-0.105988837529504,0.0112336336808556,1994,"2001194FM",6,1,"Cold",0,1
"10658","FM",2001,"194FM",7,3,16.8227793718095,13.1,2.57261223020711,2.82273388297526,0.115248135514124,0.0132821327394819,1994,"2001194FM",6,1,"Cold",0,1
"10659","FM",2001,"194FM",7,4,5.6441310904952,15.5,2.7408400239252,1.73061626024373,0.283475929232219,0.0803586024540702,1994,"2001194FM",6,1,"Cold",0,1
"10660","FM",2001,"194FM",7,5,11.5069329784787,16.4,2.79728133483015,2.44294972141128,0.339917240137171,0.115543730142471,1994,"2001194FM",6,1,"Cold",0,1
"10661","FM",2001,"194FM",7,6,9.82702214328017,18.4,2.91235066461494,2.28513595268804,0.454986569921958,0.207012778809349,1994,"2001194FM",6,1,"Cold",0,1
"10662","FM",2001,"195FM",5,1,59.7003320007043,6,1.79175946922805,4.08933758153392,-0.665604625464927,0.443029517440305,1996,"2001195FM",4,1,"Cold",0,1
"10663","FM",2001,"195FM",5,2,23.5905802928061,10.9,2.3887627892351,3.1608474922186,-0.0686013054578836,0.00470613911052585,1996,"2001195FM",4,1,"Cold",0,1
"10664","FM",2001,"195FM",5,3,20.2645029765868,13.8,2.62466859216316,3.00887073358097,0.167304497470178,0.0279907948737487,1996,"2001195FM",4,1,"Cold",0,1
"10665","FM",2001,"195FM",5,4,16.3406109801419,16.9,2.82731362192903,2.79365348041836,0.369949527236046,0.136862652702174,1996,"2001195FM",4,1,"Cold",0,1
"10666","FM",2001,"197FM",6,1,40.5465108108164,5.8,1.75785791755237,3.70244973027021,-0.699506177140608,0.489308891857868,1995,"2001197FM",5,1,"Cold",0,1
"10667","FM",2001,"197FM",6,2,49.6936511605324,8.7,2.16332302566054,3.90587718169387,-0.294041069032444,0.0864601502777424,1995,"2001197FM",5,1,"Cold",0,1
"10668","FM",2001,"197FM",6,3,10.6059571960325,14.3,2.66025953726586,2.36141584288108,0.20289544257288,0.0411665606168448,1995,"2001197FM",5,1,"Cold",0,1
"10669","FM",2001,"197FM",6,4,14.0581950621189,15.9,2.76631910922619,2.64320550418163,0.308955014533205,0.0954532010052126,1995,"2001197FM",5,1,"Cold",0,1
"10670","FM",2001,"197FM",6,5,11.839001594816,18.3,2.90690105984738,2.47139930113816,0.449536965154394,0.202083483040223,1995,"2001197FM",5,1,"Cold",0,1
"10671","FM",2001,"198FM",5,1,56.1469356584745,7.7,2.04122032885964,4.02797210549175,-0.416143765833343,0.173175633841957,1996,"2001198FM",4,1,"Cold",0,1
"10672","FM",2001,"198FM",5,2,16.9899036795397,13.5,2.60268968544438,2.83261926642349,0.145325590751402,0.021119527327244,1996,"2001198FM",4,1,"Cold",0,1
"10673","FM",2001,"198FM",5,3,12.3323216031999,16,2.77258872223978,2.51222358843831,0.3152246275468,0.0993665658120185,1996,"2001198FM",4,1,"Cold",0,1
"10674","FM",2001,"198FM",5,4,10.9770666135379,18.1,2.89591193827178,2.39580824315155,0.438547843578799,0.192324211107614,1996,"2001198FM",4,1,"Cold",0,1
"10675","FM",2001,"199FM",5,1,57.3800422927379,8,2.07944154167984,4.04969654761705,-0.377922553013146,0.142825456075974,1996,"2001199FM",4,1,"Cold",0,1
"10676","FM",2001,"199FM",5,2,11.3077144618971,14.2,2.65324196460721,2.42548518853067,0.195877869914233,0.0383681399221373,1996,"2001199FM",4,1,"Cold",0,1
"10677","FM",2001,"199FM",5,3,15.684247149297,15.9,2.76631910922619,2.75265684235853,0.308955014533205,0.0954532010052126,1996,"2001199FM",4,1,"Cold",0,1
"10678","FM",2001,"199FM",5,4,7.75582343458745,18.6,2.92316158071916,2.04844397211192,0.465797486026174,0.216967297988304,1996,"2001199FM",4,1,"Cold",0,1
"10679","FM",2001,"202FM",5,1,44.8950220047903,6,1.79175946922805,3.80432692011165,-0.665604625464927,0.443029517440305,1996,"2001202FM",4,1,"Cold",0,1
"10680","FM",2001,"202FM",5,2,29.2987124681474,9.4,2.24070968927596,3.37754357199085,-0.216654405417023,0.0469391313866038,1996,"2001202FM",4,1,"Cold",0,1
"10681","FM",2001,"202FM",5,3,20.7143209967769,12.6,2.53369681395743,3.03082529665649,0.0763327192644505,0.00582668403030541,1996,"2001202FM",4,1,"Cold",0,1
"10682","FM",2001,"202FM",5,4,14.9531733970964,15.5,2.7408400239252,2.70492354467547,0.283475929232219,0.0803586024540702,1996,"2001202FM",4,1,"Cold",0,1
"10683","FM",2001,"203FM",5,1,39.8907707562005,5.1,1.62924053973028,3.68614498777127,-0.828123554962702,0.685788622284063,1996,"2001203FM",4,1,"Cold",0,1
"10684","FM",2001,"203FM",5,2,32.3227009871192,7.6,2.02814824729229,3.47576980030712,-0.429215847400696,0.184226243659898,1996,"2001203FM",4,1,"Cold",0,1
"10685","FM",2001,"203FM",5,3,29.4799540220645,10.5,2.35137525716348,3.38371050768846,-0.105988837529504,0.0112336336808556,1996,"2001203FM",4,1,"Cold",0,1
"10686","FM",2001,"203FM",5,4,19.2903666124492,14.1,2.64617479738412,2.95960583204804,0.188810702691141,0.0356494814507224,1996,"2001203FM",4,1,"Cold",0,1
"10687","FM",2001,"205FM",6,1,44.9525097902195,7.4,2.00148000021012,3.80560659451395,-0.455884094482857,0.207830307602455,1995,"2001205FM",5,1,"Cold",0,1
"10688","FM",2001,"205FM",6,2,29.6265816143172,11.6,2.45100509811232,3.38867198585527,-0.00635899658066252,4.04368375128777e-05,1995,"2001205FM",5,1,"Cold",0,1
"10689","FM",2001,"205FM",6,3,7.41079721537221,15.6,2.74727091425549,2.00293801994099,0.28990681956251,0.0840459640288495,1995,"2001205FM",5,1,"Cold",0,1
"10690","FM",2001,"205FM",6,4,8.00427076735364,16.8,2.82137888640921,2.079975245154,0.364014791716232,0.132506768588212,1995,"2001205FM",5,1,"Cold",0,1
"10691","FM",2001,"205FM",6,5,4.30173850836906,18.2,2.90142159408275,1.45901924526244,0.444057499389768,0.197187062764294,1995,"2001205FM",5,1,"Cold",0,1
"10692","FM",2001,"206FM",6,1,34.6624608085231,7,1.94591014905531,3.54565728028199,-0.511453945637668,0.261585138508339,1995,"2001206FM",5,1,"Cold",0,1
"10693","FM",2001,"206FM",6,2,31.0154928303839,9.9,2.29253475714054,3.43448684836441,-0.164829337552437,0.0271687105179753,1995,"2001206FM",5,1,"Cold",0,1
"10694","FM",2001,"206FM",6,3,5.05522791628312,13.5,2.60268968544438,1.6204229387524,0.145325590751402,0.021119527327244,1995,"2001206FM",5,1,"Cold",0,1
"10695","FM",2001,"206FM",6,4,10.0418747747047,14.2,2.65324196460721,2.30676382737988,0.195877869914233,0.0383681399221373,1995,"2001206FM",5,1,"Cold",0,1
"10696","FM",2001,"206FM",6,5,9.1248671465145,15.7,2.75366071235426,2.21100334007649,0.296296617661281,0.0877916856375151,1995,"2001206FM",5,1,"Cold",0,1
"10697","FM",2001,"209FM",5,1,60.077386042893,6.8,1.91692261218206,4.09563349856819,-0.540441482510921,0.292076996018602,1996,"2001209FM",4,1,"Cold",0,1
"10698","FM",2001,"209FM",5,2,13.5545491996224,12.4,2.51769647261099,2.60672222526904,0.0603323779180096,0.00363999582524153,1996,"2001209FM",4,1,"Cold",0,1
"10699","FM",2001,"209FM",5,3,15.6160730755283,14.2,2.65324196460721,2.74830070918901,0.195877869914233,0.0383681399221373,1996,"2001209FM",4,1,"Cold",0,1
"10700","FM",2001,"209FM",5,4,14.0285639690087,16.6,2.8094026953625,2.64109553456424,0.352038600669516,0.123931176361351,1996,"2001209FM",4,1,"Cold",0,1
"10701","FM",2001,"214FM",5,1,57.8077850775158,6.9,1.93152141160321,4.05712345653088,-0.525842683089768,0.276510527359046,1996,"2001214FM",4,1,"Cold",0,1
"10702","FM",2001,"214FM",5,2,19.8450938723838,12.3,2.50959926237837,2.98795681650269,0.0522351676853905,0.00272851274312086,1996,"2001214FM",4,1,"Cold",0,1
"10703","FM",2001,"214FM",5,3,13.6859182717197,15,2.70805020110221,2.61636744084214,0.250686106409229,0.062843523946619,1996,"2001214FM",4,1,"Cold",0,1
"10704","FM",2001,"214FM",5,4,10.4778951233177,17.2,2.84490938381941,2.34926781170877,0.387545289126426,0.150191351124085,1996,"2001214FM",4,1,"Cold",0,1
"10705","FM",2001,"216FM",5,1,34.484048629173,8.5,2.14006616349627,3.54049685854193,-0.317297931196711,0.100677977141713,1996,"2001216FM",4,1,"Cold",0,1
"10706","FM",2001,"216FM",5,2,17.5352887477861,12,2.484906649788,2.86421535039618,0.0275425550950188,0.000758592341162146,1996,"2001216FM",4,1,"Cold",0,1
"10707","FM",2001,"216FM",5,3,15.5149182156848,14.3,2.66025953726586,2.74180202658028,0.20289544257288,0.0411665606168448,1996,"2001216FM",4,1,"Cold",0,1
"10708","FM",2001,"216FM",5,4,9.14923404246659,16.7,2.81540871942271,2.21367016457761,0.358044624729728,0.128195953297852,1996,"2001216FM",4,1,"Cold",0,1
"10709","FM",2001,"218FM",5,1,44.8390152825199,7.6,2.02814824729229,3.80307863726969,-0.429215847400696,0.184226243659898,1996,"2001218FM",4,1,"Cold",0,1
"10710","FM",2001,"218FM",5,2,37.416810138625,11.9,2.47653840011748,3.62212007238677,0.0191743054245022,0.000367653988512093,1996,"2001218FM",4,1,"Cold",0,1
"10711","FM",2001,"218FM",5,3,18.4246485203539,17.3,2.85070650150373,2.91368936165757,0.393342406810752,0.154718248995675,1996,"2001218FM",4,1,"Cold",0,1
"10712","FM",2001,"218FM",5,4,10.4879630820475,20.8,3.03495298670727,2.35022822643685,0.577588892014291,0.333608928178296,1996,"2001218FM",4,1,"Cold",0,1
"10713","FM",2001,"219FM",7,1,45.886588483528,7.9,2.06686275947298,3.82617288446936,-0.390501335220006,0.152491292808607,1994,"2001219FM",6,1,"Cold",0,1
"10714","FM",2001,"219FM",7,2,24.059046491793,12.5,2.52572864430826,3.18051107932868,0.0683645496152741,0.00467371164409927,1994,"2001219FM",6,1,"Cold",0,1
"10715","FM",2001,"219FM",7,3,20.4095356343515,15.9,2.76631910922619,3.01600222469382,0.308955014533205,0.0954532010052126,1994,"2001219FM",6,1,"Cold",0,1
"10716","FM",2001,"219FM",7,4,5.48766102258345,19.5,2.9704144655697,1.70250212149396,0.513050370876719,0.263220683056739,1994,"2001219FM",6,1,"Cold",0,1
"10717","FM",2001,"219FM",7,5,7.48012130826985,20.6,3.02529107579554,2.01224900953802,0.567926981102554,0.322541055864261,1994,"2001219FM",6,1,"Cold",0,1
"10718","FM",2001,"219FM",7,6,9.44908434209224,22.2,3.10009228887823,2.24591784179433,0.642728194185252,0.413099531600635,1994,"2001219FM",6,1,"Cold",0,1
"10719","FM",2001,"220FM",7,1,31.9770387003282,6.9,1.93152141160321,3.4650181046295,-0.525842683089768,0.276510527359046,1994,"2001220FM",6,1,"Cold",0,1
"10720","FM",2001,"220FM",7,2,29.031019485805,9.5,2.2512917986065,3.3683648957735,-0.206072296086486,0.0424657912143565,1994,"2001220FM",6,1,"Cold",0,1
"10721","FM",2001,"220FM",7,3,30.3307390354862,12.7,2.54160199346455,3.4121616878885,0.0842378987715642,0.00709602358944829,1994,"2001220FM",6,1,"Cold",0,1
"10722","FM",2001,"220FM",7,4,18.0381691976128,17.2,2.84490938381941,2.89249002376454,0.387545289126426,0.150191351124085,1994,"2001220FM",6,1,"Cold",0,1
"10723","FM",2001,"220FM",7,5,8.82242334148389,20.6,3.02529107579554,2.17729658755067,0.567926981102554,0.322541055864261,1994,"2001220FM",6,1,"Cold",0,1
"10724","FM",2001,"220FM",7,6,7.28373239522666,22.5,3.11351530921037,1.98564342247915,0.656151214517393,0.430534416312649,1994,"2001220FM",6,1,"Cold",0,1
"10725","FM",2001,"221FM",9,1,30.8547210915743,8.3,2.11625551480255,3.42928977240546,-0.341108579890429,0.116355063274865,1992,"2001221FM",8,1,"Cold",0,1
"10726","FM",2001,"221FM",9,2,19.9865866444864,11.3,2.42480272571829,2.99506138078007,-0.0325613689746866,0.00106024274950569,1992,"2001221FM",8,1,"Cold",0,1
"10727","FM",2001,"221FM",9,3,23.1801614057324,13.8,2.62466859216316,3.14329680103371,0.167304497470178,0.0279907948737487,1992,"2001221FM",8,1,"Cold",0,1
"10728","FM",2001,"221FM",9,4,7.73866636154206,17.4,2.85647020622048,2.04622936804515,0.399106111527502,0.159285688258603,1992,"2001221FM",8,1,"Cold",0,1
"10729","FM",2001,"221FM",9,5,6.68629452291265,18.8,2.9338568698359,1.9000598377176,0.476492775142922,0.227045364763403,1992,"2001221FM",8,1,"Cold",0,1
"10730","FM",2001,"221FM",9,6,4.85532254169905,20.1,3.00071981506503,1.58007553449004,0.543355720372049,0.295235438861028,1992,"2001221FM",8,1,"Cold",0,1
"10731","FM",2001,"221FM",9,7,9.48792381902437,21.1,3.04927304048202,2.25001981303093,0.591908945789039,0.350356200105092,1992,"2001221FM",8,1,"Cold",0,1
"10732","FM",2001,"221FM",9,8,6.66913744986721,23.2,3.14415227867226,1.89749053370427,0.686788183979283,0.471678009653561,1992,"2001221FM",8,1,"Cold",0,1
"10733","FM",2001,"222FM",7,1,36.2405618647718,8.7,2.16332302566054,3.5901789850494,-0.294041069032444,0.0864601502777424,1994,"2001222FM",6,1,"Cold",0,1
"10734","FM",2001,"222FM",7,2,20.8638865111328,12.5,2.52572864430826,3.03801974627071,0.0683645496152741,0.00467371164409927,1994,"2001222FM",6,1,"Cold",0,1
"10735","FM",2001,"222FM",7,3,14.4830947878456,15.4,2.73436750941958,2.67298209256328,0.277003414726602,0.0767308917701979,1994,"2001222FM",6,1,"Cold",0,1
"10736","FM",2001,"222FM",7,4,6.52405218684007,17.8,2.87919845729804,1.87549568393586,0.421834362605058,0.177944229474416,1994,"2001222FM",6,1,"Cold",0,1
"10737","FM",2001,"222FM",7,5,9.53101798043248,19,2.94443897916644,2.2545515304748,0.487074884473459,0.237241943084833,1994,"2001222FM",6,1,"Cold",0,1
"10738","FM",2001,"222FM",7,6,12.14975530608,20.9,3.03974915897077,2.49730903016647,0.582385064277783,0.339172363093838,1994,"2001222FM",6,1,"Cold",0,1
"10739","FM",2001,"223FM",6,1,47.3287704446926,7.6,2.02814824729229,3.85711836523067,-0.429215847400696,0.184226243659898,1995,"2001223FM",5,1,"Cold",0,1
"10740","FM",2001,"223FM",6,2,23.2931557680373,12.2,2.50143595173921,3.14815957355942,0.0440718570462293,0.00194232858350327,1995,"2001223FM",5,1,"Cold",0,1
"10741","FM",2001,"223FM",6,3,27.6253376628158,15.4,2.73436750941958,3.31873338285157,0.277003414726602,0.0767308917701979,1995,"2001223FM",5,1,"Cold",0,1
"10742","FM",2001,"223FM",6,4,11.1744038439615,20.3,3.01062088604774,2.41362579178011,0.55325679135476,0.306093077180165,1995,"2001223FM",5,1,"Cold",0,1
